Film Title,Film Year,Film Length,Genre 1,Genre 2,Genre 3,Genre 4,Total Ratings,Number of Fans,Average Ratings,0.5 Rating,1.0 Rating,1.5 Rating,2.0 Rating,2.5 Rating,3.0 Rating,3.5 Rating,4.0 Rating,4.5 Rating,5.0 Rating,Review Text,Number of Paragraphs,Number of Likes,Comments,Followers,Following,Date,Rating
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292, Tonight I went to a live satanic ritual followed by a screening of Alucarda. It was rad. Alucarda is my goth girlfriend. This movie is bananas. Hail Satan.,1,8,0,80,127,13-Apr-18,rated-7
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292," entertaining, surely, but more distinctive and less (subtextually) misogynistic than films that explore similar terrain -- say, Russell's THE DEVILS -- this is more like that same filmmaker's LAIR OF THE WHITE WORM, though less joyous in its embrace of paganism, unfortunately. throwaway lines and moments are used to explore the hypocrisy of the church, like the creepy way the Father/priest undresses Justine, the concern with scandal ahead of the death of a girl (and the utter selfishness in the grief of the sisters) and sadomasochism as a form of ""repentance,"" which is the only pleasure for a Catholic in this life. female friendship is probably the film's most formidable asset -- a moment near the end of the film in which one nun gives her crucifix to another sister is an especially touching gesture of love and sacrifice -- but when it wavers from its central pairing of Justine and Alucarda, and fails the commit to exploring the trifecta of suppressors to queerness and female sexuality in the finale (here seen as: patriarchy, science, faith), it suffers quite the blow. especially disconcerting is the sudden reversal of the doctor's feelings on religion and existence of spirits which makes no sense thematically OR contextually. it is, in the end, perhaps too devoted to its own sense of handwringing religious hysteria to become a truly great film, but it is a very strong one, worthwhile for anyone looking for LGBT horror this season.",1,10,2,204,482,16-Oct-16,rated-7
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292," Movie #29 in my Halloween season watchlist Just bought the DVD, which was a great idea, maybe one of my best. Close to my ideal kind of horror movie: minimal plot stretched out to 75 minutes to make room for all the homosexuality, blasphemy, screaming, and blood you could ask for, delivered in a beautiful earthy religious setting and with all the over-theatrics you could imagine. It makes a point to distinguish between the real love some of the women have between each other (and not just Alucarda and Justine) and the authority figures who repress and control them. And did I mention all the blood?",2,17,1,464,"1,857",23-Sep-18,rated-8
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292, Things go deliciously wrong at a convent when suppressed anxieties and sapphic possessiveness escalate a haughty exorcist convention into a full-blown blood orgy and church-merch burn-off fiesta.  Carrie On Satan. Absolutely spellbinding Devils of Loudun update. P.S. The novella Carmilla that this is allegedly based on is also fabulous.,3,24,0,160,849,20-Sep-18,rated-8
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292," Halloween Watchathon 2019 - Film #142 Hooptober requirement: 1 film from a Mexican director to honor 2 great films from Gigi Saul Guerrero & Issa López. - 1/1 ✓ Good for her. I knew this was gonna be something but it was more wild than I had expected, still. The last 15 minutes or so, whew. One of my favorite endings in terms of just bat shit happenings culminating in a bit. Loved the set design in this one so much. The cavern, the chapel, the tombs, the house, everything looked amazing which is an interesting contrast to the ugly events unfolding. Glad I finally got around to this. It took long enough...",6,33,0,893,"1,200",26-Sep-19,0
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292," Incredibly raw, surprisingly tragic, weirdly intimidating and seemingly thoughtful Mexploitation with great cinematography, even greater effects and a killer poster. (Oh, and LOTS of screaming!!)",2,8,0,86,315,23-Jan-20,rated-9
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292," humid and hysterical, smothered in mud-hole brown and tan, bodies and limbs encased in walls and no one mentions it. love as fire, sudden and unstoppable, and then actual fire. the english voice track has a grab bag of accents going on but alucarda’s exhilarating final rampage is played to perfection. love that extreme foreground shot of the old church draped in red cloth.  sort of a companion to THE WITCH among other things, but here the church triumphs. the irrefutable proof of god’s power cows even a devoted skeptic doctor before it extinguishes two young girls. interesting that the scene with the mother superior, where she seems to connect with justine in the midst of her possession, explicitly shows the church’s methods to be inflammatory and brutish. that is, one assumes, why they triumph in the end.",2,13,0,143,531,1-Oct-18,rated-8
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292," Don’t you just hate it when your dead mother interrupts your eternal love blood pact with your girlfriend? Transgressive as heck, I’m sure it was mostly to shock catholics, but the Nuns and Priest treating these lovers as demons is just too perfect an analogy to the real deal.",2,11,0,190,313,20-Aug-20,rated-8
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292," among the most blasphemous and horrific portraits of catholicism ever to grace the screen, alucarda portrays christianity as a frenzied cult where women are especially vulnerable hence this is not your mum’s horror movie. unless your mum is a bit of a freak who loves copious amount of blood, believes the catholic church is full of corrupt, evil folks, and thinks nothing of sullying religious objects. in which case, your mum is cool as fuck. cherish her.  visually and aurally, you will be assaulted. alucarda is lurid, loud, and lascivious. but if you're interested on pure insanity from start to finish, this is something you should watch.",3,13,0,"1,114","1,418",22-Mar-20,rated-7
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292," Let's begin with the costumes: the brides of Christ wear outfits like blood-soaked bandages, with the most imminent red like a menstrual stain. Alucarda is draped in funerary black, while Justina and the other girls are more colorful. The doctor is also an imposing, gaunt blackclad figure. He is serious and somber, unlike the strange Roma-caricatures (in greens and other bright colors, typically). It's easy coding for the most part, but the nuns especially stand out. Those costumes suggest so much, from their medical allusions to their distinct evocation of femininity and the mixed symbolism of menses--blessing or curse, female empowerment or fertility, depending on who is reading or writing it. Then there's the set design. The most notable ones are the tomb, the cavern, the chapel, and the doctor's house. The tomb is almost barn-like, calling back to the birthplace of Alucarda (born in a stable), but with a cobwebbed mustiness typical of graves in horror films. It also evokes, of course, Dracula's castle and other vampiric resting places, of course. The cavern, which I have no better name for, is a cave-like part of the convent that is so incongruous with the fact that it's a convent that I really don't know what to say about it. It's just strange and striking. The chapel, also in a cavernous part of the convent, features a massive alter of candles and a huge statue of the crucifixion, which are central to the best shot in the film--a girl, stretched out on the altar, surrounded by lit candles, the savior hanging in shadow above her. The film is beautiful despite itself. And the doctor's house is a strangely twisted place for the home of a blind girl, a suggestion of paternal disinterest. What we have is a story that references Carmilla,  the Parker-Hume murder case (probably unintentionally), The Exorcist, and more. It is a wailing, hysterical film, a psychedelic horror-melodrama that has no truck with realism or subtlety. It is defiantly anti-authoritarian, irreligious, anti-science, anti-patriarchy, and anti-cruelty all at once. It shows its true colors in a sequence in the tomb, where Justina assaults one of the sisters and is held at bay as the sister prays not for herself, but for Justina to be protected. It is a moment of mercy, compassion, and selflessness, not of sanctimony, not of dominance, not of faith, but of love. And it works, until the doctor's somber masculinity and heartless vengeance end it. In all turns, the authority figures in this are the ones who drive the young girls to darkness and pain, and who create danger for the innocent. The doctor leaves Alucarda with his blind daughter; Alucarda is driven to Satan by the overbearing life of growing up in a convent.  The film has strong lesbian themes as well. The blunt metaphor for repression and the internal struggle and pain of it is fantastic, but it gets drowned out. Everything gets drowned out in blood and screams of anguish, which isn't a complaint. This film is as much about teenage angst as it is anti-authoritarianism. It's about rebellion--""I only repeated what you said"" the girls taunt, a reflection of teenage angst if I ever heard one--and the temptations of youth. It is a violent, sacrilegious, erotic nightmare, but mesmerizing. October count: 10/31.",5,116,3,792,"13,951",6-Oct-14,0
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292, think I need to watch it again to really love it for some reason. love is so powerful,1,14,1,116,282,8-Jul-20,0
Alucarda,1977,74,thriller,horror, , ,3280,40 fans,3.51,15,59,47,176,234,631,705,878,243,292," Scavenger Hunt 40/Film 5/A film about growing up Released the same year as SUSPIRIA, ALUCARDA takes on possession in 1860's Mexico. Mysterious 15-year-old friends Justine and Alucarda begin a very close and potentially sexual relationship as they live in a convent/orphanage with a bunch of nuns. In the 1860's this could cause a whole selection of problems but believe me this film is not about any of the above as it hits on the horror head right after the intro. Justine and Alucarda meet a band of mysterious gypsies and before long they unleash a demonic force from a burial site nearby.  Once this occurs, prepare for the most screaming you have ever heard in a movie.  As our girls begin to feel the effects of angry demons near lots of religion, destruction is inevitable and death will come to many. The film almost becomes one big set piece for annihilation and it is bloody good.  It has the feels of THE EXORCIST meets SUSPIRIA in the 1800's with its own take on turning everything up to 11. There is a constant sound of threat throughout that keeps on delivering, there is a lurking groan that soundtracks alongside an extremely disorientated score that may lack the impact of SUSPIRIA or THE EXORCIST scores has its own tranced like and cursed qualities.  The film contains some of the tensest scenes regarding religion versus demonic possession and most of these include the nuns that are caught in the crossfire and the star of the show Tina Romero who plays Alucarda. Romero puts on one hell of a performance and it feels criminal she did not portray a dozen or so other memorable characters.  I mentioned screaming earlier, the last quarter of the film contains a cacophony of screams as hell breaks loose.  Your eyes will be transfixed in the anarchy. There may be plot holes and things may jump quickly but its worth it as the director, Juan López Moctezuma, has put together one hell of a movie.",7,28,0,933,"1,025",13-Jul-18,rated-7
