Film Title,Film Year,Film Length,Genre 1,Genre 2,Genre 3,Genre 4,Language 1,Language 2,Language 3,Language 4,Country 1,Country 2,Country 3,Country 4,Total Ratings,Number of Fans,Average Ratings,0.5 Rating,1.0 Rating,1.5 Rating,2.0 Rating,2.5 Rating,3.0 Rating,3.5 Rating,4.0 Rating,4.5 Rating,5.0 Rating,Review Text,Number of Paragraphs,Number of Likes,Comments,Followers,Following,Date
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, Beto O’Rourke saw Tom Colonic and said “I will look like that”,1,324,14,90,"57,859","10 Nov, 2019"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," definitely has kino-like elements. i still remember the pimple popping scene like it was yesterday,,.......",1,3,0,8,11,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," “Yeah maybe I shouldn’t watch Contagion with all this shit going down, let’s put on this harmless movie” *realises it involves a deadly virus and the government body is ignoring the whistleblowers* Ah fuck.....",3,3,0,168,125,"10 May, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," Help us, Osmosis Jones. You’re our only hope.",1,7,0,401,337,"17 Mar, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," The live-action scenes are generally pretty crude, unpleasant, and tonally inconsistent, but the film at-least deserves props for its creative and original concept and for having a pretty enjoyable A-plotline with the animated scenes taking place within Bill Murray's body. Not to mention the animation and art design are really colorful and fun to look at, it's just unfortunate that this had to be the movie to follow-up The Iron Giant, and in that respect it's just not worthy.",1,4,0,386,294,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, flashbacks to sixth grade science class,1,3,1,104,141,"04 Mar, 2018"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," When I was 5, everyone in our class was required to bring a chicken egg in so we could incubate it and see what chicken would hatch first because I grew up in some rural places. Well I didn’t have access to chicken eggs so I grabbed a regular egg out of the fridge and my teacher put it with the others. It must have been incredibly obvious to the teacher that I just brought a normal egg in but she didn’t say anything.  Anyways she must have thought I was basically Oyster Boy and told everyone to leave me and my normal ass egg alone.",2,5,0,42,189,"22 Aug, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," definitely has kino-like elements. i still remember the pimple popping scene like it was yesterday,,.......",1,3,0,8,11,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," The removal of nostalgia goggles has not been kind to this film. Because doing so has made me realize this movie isn't good, but good and bad. Specifically animated segments good, live-action segments bad. The animated scenes feature rich fluid animation, solid action, and some pretty smart comedy concerning the human body, along with Chris Rock, Laurence Fishburne, and David Hyde Pierce giving pretty good performances. Unfortunately the live-action scenes feature so-so acting, tedious dialogue, and are utterly mundane. These segments could have been salvaged by Bill Murray, but instead of slipping into his ""Great Comedic Actor"" or ""Great Dramatic Actor"" persona he slipped his ""I Don't Give a Flying F@#%"" persona. Bottom Line: Rewatchable, but skip the live-action bits.",1,37,0,23,774,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," Not the worst way to spend a couple health classes.  While the live action portion is rather lacking (It's not funny and none of the characters there are likable), and the story in general isn't particularly special, Osmosis Jones gets points for its ambitious animated sequences and its reasonably enjoyable nature. I find it to be a more scientifically backed but less profound version if Inside Out (though this one beat Pixar to the punch when it came to the movie theater for dreams idea). Verdict: B-",3,8,0,113,254,"09 Mar, 2016"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, Probably the best movie you'll ever watch in Science class.,1,138,1,49,187,"15 May, 2013"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, Best movie ever made,1,4,0,40,54,"07 Oct, 2019"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, Great now I'm worried that my cells are judging my hygiene and life choices,1,15,1,32,120,"02 Sep, 2016"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, Laurence Fishburne is really good for some reason.,1,5,0,85,71,"04 May, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," Not the worst way to spend a couple health classes.  While the live action portion is rather lacking (It's not funny and none of the characters there are likable), and the story in general isn't particularly special, Osmosis Jones gets points for its ambitious animated sequences and its reasonably enjoyable nature. I find it to be a more scientifically backed but less profound version if Inside Out (though this one beat Pixar to the punch when it came to the movie theater for dreams idea). Verdict: B-",3,8,0,113,254,"09 Mar, 2016"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," The removal of nostalgia goggles has not been kind to this film. Because doing so has made me realize this movie isn't good, but good and bad. Specifically animated segments good, live-action segments bad. The animated scenes feature rich fluid animation, solid action, and some pretty smart comedy concerning the human body, along with Chris Rock, Laurence Fishburne, and David Hyde Pierce giving pretty good performances. Unfortunately the live-action scenes feature so-so acting, tedious dialogue, and are utterly mundane. These segments could have been salvaged by Bill Murray, but instead of slipping into his ""Great Comedic Actor"" or ""Great Dramatic Actor"" persona he slipped his ""I Don't Give a Flying F@#%"" persona. Bottom Line: Rewatchable, but skip the live-action bits.",1,37,0,23,774,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," Use to LOVE this film as a kid, for the most part it holds up.  Many things I noticed this time around.First off Peter Farley directed this? Okay never expected that when I saw the credits come up.  Second off this is a super clever film that is really weird to watch during this pandemic. A lot of the things they place in here are awesome and I loved seeing the cleverness of it all alongside the fun characters.  Third Gross at times with certain things Murray eats or does.. and it’s still really gross it use to not bug me that much but does more now... that’s where this film falls for me. The human element is beyond cheesy and just cringe at moments.  Animation at times is really good at others weak.  Still I really enjoy this film and would love a remake or another story with these two. I really enjoyed the show too!",6,21,1,60,967,"09 Jul, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, This is a very creative and entertaining film. Despite all the gross out humor. Also is it ironic that the scenes from outside of the body are grosser than the ones from inside?,1,14,0,791,600,"03 Aug, 2018"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, fascinating. will not watch again,1,3,0,29,42,"04 Jul, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, SOMEONE DM THIS MOVIE TO THE CDC!!! - hawah acab,1,3,0,19,27,"04 Jul, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, i have a fairly tolerable science teacher,1,4,0,10,78,"01 Nov, 2019"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, utterly horrifying. and has a lot more quasi-racist stereotypes than i remember? neat idea tho,2,3,0,43,45,"07 Mar, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, This should be a priority watch for everyone right now,1,9,2,"1,123",501,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," It's Day 2 of Spring Break At Work and you bet your solid, stinky ass I'm starting it off with Osmosis Jones.  Although I forgot I always liked the TV show a lot better than the movie. I definitely had a strong memory of Will Smith voicing the main character, not Chris Rock. And that bit with the pimple brought this movie down a whole half star Anyways, here's the thing: Kid Rock has a cameo appearance as a character named Kidney Rock, which might just be the greatest joke of all time?",3,2,2,98,86,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," Needed a little cheering up, and this seemed appropriate-ish.This film came 4 years AFTER Space Jam, and just like that one the mixture of live action and animation, as well as the cast, is awesome.",1,12,1,"2,347","1,037",
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," i watched this in 7th grade science class cringing and laughing my ass off. it’s rated like pg but i swear that rating is not accurate, the part when they go to the zit club actually scared my 12 year old self and to this day i still can’t forget what i saw. pretty accurate science wise i think pretty interesting movie",1,4,2,1,13,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," It's Day 2 of Spring Break At Work and you bet your solid, stinky ass I'm starting it off with Osmosis Jones.  Although I forgot I always liked the TV show a lot better than the movie. I definitely had a strong memory of Will Smith voicing the main character, not Chris Rock. And that bit with the pimple brought this movie down a whole half star Anyways, here's the thing: Kid Rock has a cameo appearance as a character named Kidney Rock, which might just be the greatest joke of all time?",3,2,2,98,86,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," definitely has kino-like elements. i still remember the pimple popping scene like it was yesterday,,.......",1,3,0,8,11,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," yo, this movie is actually wild. i got a wax pen today, so that may have contributed to my enjoyment.",1,4,0,109,147,"23 Jul, 2019"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," Irredeemingly disgusting. One of the most sickening movies I've ever watched. I can't handle so many bodily fluids. Kudos to Murray for being game enough to be humiliated on screen so much. The animated sequences are interesting, but there isn't enough of it.",1,4,0,"1,256",576,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," definitely has kino-like elements. i still remember the pimple popping scene like it was yesterday,,.......",1,3,0,8,11,
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, Corona wouldnt dare,1,8,2,101,164,"04 Jul, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, This film is quite poor.,1,7,0,89,"6,626","29 Jan, 2014"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," What a frustrating movie. The premise is solid, the animation is fantastic but the gross out humor isn’t even a little bit enjoyable and the live action segments are borderline unwatchable.I’d like to see someone edit this into a better movie. There’s a lot to like here. It’s just too bad that the rest is atrocious.",1,3,0,91,64,"04 Apr, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, The cream of the WORST jokes it was. A little funny,2,3,0,357,269,"15 May, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, you’re telling me the fucking farrelly brothers directed this iconic piece of black culture,1,12,1,39,55,"28 Jul, 2019"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, inside out wants what osmosis jones has,1,9,0,61,103,"05 Nov, 2019"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, flashbacks to sixth grade science class,1,3,1,104,141,"04 Mar, 2018"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455, This movie sucks but fuck it I love it.,1,1,0,48,53,"11 Oct, 2020"
Osmosis Jones,2001,95,family,comedy,adventure,action,English, , , ,USA, , , ,17157,12 fans,2.76,224,718,885,2913,3189,5104,2101,1384,184,455," never saw this in science class unlike a lot of other folks my age. a movie about treating your body like shit and willfully destroying it, in which the brain is the corrupt mayor of the body and white blood cells are power hungry cops waging war against the physical self... relatable tbh. i really like the big zit but honestly this movie could have been even more gross. disney/pixar's inside out ripped it off",1,16,3,371,"2,542","11 Jul, 2020"
